F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SchemaUtil.normalizeIdentifier(tableName),F3-SchemaUtil.normalizeIdentifier(schemaName),F3-Double[],F3-byte[],F3-children.get(0),F3-getUrl(),F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-FilenameFilter,F3-input,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-ndimiduk@apache.org,F71-anoopsamjohn@gmail.com,F71-jeffreyz@apache.org,F71-greid@apache.org,F71-jyates@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-ravimagham@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-elilevine@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-apurtell@apache.org,F71-larsh@apache.org,F71-mujtaba@apache.org,F71-maghamravikiran@gmail.com,category
1308,10,5,143,0.901840490797546,0.1461538461538461,0.1981981981981982,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-0.2,6,5134,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1637,162,28,143,0.1206496519721577,0.2145328719723183,0.2307692307692307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,335,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.1716937354988399,0.2145328719723183,0.2307692307692307,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,335,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.4222737819025522,0.2145328719723183,0.0909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,331,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.4756380510440835,0.2145328719723183,0.4848484848484848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,331,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.3480278422273782,0.2145328719723183,0.2142857142857142,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,335,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.4524361948955916,0.2145328719723183,0.303030303030303,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,331,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,162,28,143,0.5336426914153132,0.2145328719723183,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3126,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,331,5134,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,296,2,143,9.244791666666666,0.2463768115942029,0.5824372759856631,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,NM_CONFUSING,3,0.0,0.125,0.1664585417281888,-0.75,229.1607629427793,-0.6363636363636364,487,5134,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,2,143,0.8298611111111112,0.2463768115942029,0.153623188405797,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6363636363636364,487,5134,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,2,143,0.4270833333333333,0.2463768115942029,0.1935483870967742,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,0.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6363636363636364,487,5134,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,6,143,0.8571428571428571,0.1005586592178771,0.2857142857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,6,143,0.9419642857142856,0.1005586592178771,0.3076923076923077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,6,143,0.4133928571428571,0.1005586592178771,0.0852941176470588,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,6,143,0.6674107142857143,0.1005586592178771,0.2142857142857142,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1789,296,6,143,0.7767857142857143,0.1005586592178771,0.4705882352941176,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,6,143,0.8080357142857143,0.1005586592178771,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-0.6,487,5134,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1690,208,13,143,0.3571428571428571,0.4907407407407407,0.4117647058823529,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3126,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,1.0,0.3,0.00015923304194920648,-0.3833333333333333,220.70817120622567,1.0,388,5134,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
1789,296,2,143,0.5714285714285714,0.3090909090909091,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,-1.0,487,5134,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,296,2,143,0.8154761904761905,0.3090909090909091,0.2403846153846154,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,-1.0,487,5134,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,296,2,143,0.5119047619047619,0.3090909090909091,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,487,5134,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,296,2,143,0.75,0.3090909090909091,0.3076923076923077,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,487,5134,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1319,16,1,143,0.3604651162790697,0.1587301587301587,0.075,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,17,5134,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1789,296,9,143,0.8202247191011236,0.1026785714285714,0.1989247311827957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.9230769230769232,487,5134,264,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,close
1500,90,6,143,0.9657894736842104,0.2214285714285714,0.2708333333333333,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3126,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.868421052631579,0.2214285714285714,0.1538461538461538,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3126,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2631578947368421,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2947368421052631,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.3,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2684210526315789,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2736842105263158,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2789473684210526,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2842105263157894,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2894736842105263,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.3052631578947368,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2526315789473684,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.2578947368421053,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.3210526315789473,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.3157894736842105,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1500,90,6,143,0.3105263157894737,0.2214285714285714,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,MALICIOUS_CODE,MS_PKGPROTECT,3,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,198,5134,165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1318,16,4,143,0.8715083798882681,0.1532846715328467,0.6052631578947368,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,STYLE,DLS_DEAD_LOCAL_STORE,2,0.3333333333333333,0.4444444444444444,0.3772880202743073,-0.1111111111111111,282.9373134328358,-0.4545454545454545,16,5134,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1318,16,4,143,0.4650837988826816,0.1532846715328467,0.0984375,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.4545454545454545,16,5134,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1318,16,4,143,0.8454376163873372,0.1532846715328467,0.0856307435254803,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,0.3333333333333333,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.4545454545454545,16,5134,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1318,16,4,143,0.6983240223463687,0.1532846715328467,0.1578947368421052,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,0.3333333333333333,0.2058823529411764,0.2013543055527906,-0.5882352941176471,236.19230769230768,-0.4545454545454545,16,5134,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1789,296,72,143,0.7798617966436328,0.0249052517596101,0.2608695652173913,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,487,5134,132,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,72,143,0.4155972359328727,0.0249052517596101,0.2258064516129032,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,487,5134,132,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,72,143,0.9782823297137216,0.0249052517596101,0.1521739130434782,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,487,5134,132,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,72,143,0.7650542941757157,0.0249052517596101,0.3846153846153846,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.3,0.00015923304194920648,-0.3833333333333333,220.70817120622567,-1.0,487,5134,132,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1789,296,17,143,0.7835555555555556,0.0458811261730969,0.1956521739130435,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.8093333333333333,0.0458811261730969,0.1956521739130435,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.836,0.0458811261730969,0.2083333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.4951111111111111,0.0458811261730969,0.234375,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.5724444444444444,0.0458811261730969,0.7945205479452054,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.7166666666666667,0.0458811261730969,0.0879382621951219,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.9272592592592592,0.0458811261730969,0.0906432748538011,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.8727111111111111,0.0458811261730969,0.1175757575757575,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.896,0.0458811261730969,0.4375,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.9528888888888888,0.0458811261730969,0.375,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,448,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.968,0.0458811261730969,0.1612903225806451,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,487,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,17,143,0.5764444444444444,0.0458811261730969,0.4246575342465753,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,487,5134,67,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,open
1789,296,20,143,0.1666666666666666,0.0527426160337552,0.101010101010101,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3126,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-0.8431372549019608,487,5134,2735,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,close
